RA DEC KEPID mmd_flux mmd_mag GaiaID KIC TIC Vmag Jmag Kmag kepmag Imag Rmag Bmag Gmag bp_rp pmra pmdec pmra_error pmdec_error radial_velocity rv_template_logg rv_template_fe_h Rad Mass Lum logg LClass astrometric_excess_noise Teff distance e_Dist a_g_val parallax parallax_error ProbCluster phot_variable_flag
290.1454772949219 37.700313568115234 2436419 0.018509788438677788 0.020104095339775085 2051286516693498880 2436419 1876768055 19.89 21.27 "" 19.355 18.68 19.22 21.02 19.55094 1.20576668 -0.7780506853604806 -3.3042631675423992 0.6129658296058906 0.7487522482548632 "" "" "" "" "" "" "" 0 0.8819795697147138 "" 0.0011330985201975802 0 "" -0.31486021850223733 0.43522215164916184 0.0 0
290.1457214355469 37.76454162597656 2436421 0.0004879953048657626 0.0005298802279867232 2051288067182949760 2436421 122364678 15.04 14.01 13.83 15.017 15.41 15.73 15.73 14.950779 0.7252817 -0.5385828642772325 -2.1750606544702276 0.04100532730169595 0.04450522260335139 "" "" "" "" 1.54 "" "" 0 0.0 6294.6665 0.0007674876879509076 0 "" 0.19187099011899866 0.026669730885237785 1.0 0
290.14581298828125 37.718727111816406 2436422 0.002337564481422305 0.002537734340876341 2051287105110260864 2436422 122365097 18.11 16.66 15.36 17.984 17.66 17.26 18.98 17.93422 1.04940033 -0.49132735797276644 -2.3167825402530617 0.24024182529546065 0.2599823368698838 "" "" "" "" 0.91 "" "" 0 0.37096843062712564 "" 0.0007561550330426072 0 "" 0.21909422632584002 0.16433745763008278 1.0 0
290.1470947265625 37.793434143066406 2436431 0.0021282625384628773 0.002310139127075672 2051288170262459264 2436431 1876769062 17.8 18.38 "" 17.921 16.87 17.58 18.49 17.58205 1.04708481 -0.385576499150043 -2.20565372484053 0.1638659067357683 0.173592645561157 "" "" "" "" 0.93 "" "" 0 0.19964002729708016 "" 0.0005284774244657602 0 "" 0.2338491009880518 0.10230048775037905 1.0 0
290.147216796875 37.79483413696289 2436433 0.0019452252890914679 0.00211189198307693 2051288165961197056 2436433 122364302 17.42 15.64 15.39 17.248 16.42 16.6 18.3 17.1857281 1.18227959 -0.5100111295933281 -2.474917569320727 0.13154542474315817 0.13827104169927498 "" "" "" "" 0.92 "" "" 0 0.0 "" 0.0006935698527851325 0 "" 0.20063981418408228 0.08459311447645619 1.0 0
290.14752197265625 37.71055221557617 2436435 0.0014350994024425745 0.0015583740314468741 2051286727153137024 2436435 122365150 17.47 16.09 15.37 17.367 16.92 17.0 18.1 17.2643147 1.0544014 -0.2467119079792279 -2.3287768117012764 0.13630598891357804 0.1416802937622375 "" "" "" "" 1.0 "" "" 0 0.0 "" 0.0006485060931470085 0 "" 0.16602719257062823 0.08863496180518789 1.0 0
290.14825439453125 37.701683044433594 2436443 0.0016724931774660945 0.0018157729646191 2051286516693518592 2436443 122365206 17.3 15.66 15.04 17.069 15.77 16.3 17.4 17.1187344 1.12537384 -0.7722734021837359 -1.9166042824280694 0.12930939847622627 0.13258196568615593 "" "" "" "" 0.85 "" "" 0 0.0 "" 0.0004486445201627752 0 "" 0.2794948829065924 0.08736003685848781 0.9 0
290.1483459472656 37.76858139038086 2436445 0.0012610615231096745 0.0013691607164219022 2051288062894537472 2436445 122364631 17.28 15.29 14.35 17.027 16.85 16.24 17.4 17.0345764 1.20519257 -0.581058460320556 -2.533931513347791 0.11353545375955061 0.12334374334373968 "" "" "" "" "" "" "" 0 0.0 4882.15 0.0006688031547952942 0 "" 0.09794856105291312 0.07116558785859887 1.0 0
290.148681640625 37.76338195800781 2436449 0.0014672616962343454 0.0015925406478345394 2051288067182950144 2436449 122364693 17.48 16.02 15.31 17.376 17.58 17.48 18.1 17.2782917 1.0766468 -0.37060014038060474 -2.635033123107188 0.13055416681036283 0.1424890314662801 "" "" "" "" 0.97 "" "" 0 0.0 "" 0.0007129658387613227 0 "" 0.12323895768211718 0.08170592389287226 1.0 0
290.1494140625 37.7811393737793 2436458 0.0004929471760988235 0.000535207218490541 2051288170262450816 2436458 122364480 15.02 12.54 11.71 14.597 14.16 14.86 16.4 14.547143 1.62259483 -0.41045718104945383 -2.30830593648579 0.03463475714315144 0.03796252005767728 "" "" "" "" 0.99 "" 2.21 0 0.0 4410.54 0.000949437952178182 0 1.0547 0.18114209191453667 0.023531471315376785 1.0 0
290.1497497558594 37.786842346191406 2436459 0.003130461787804961 0.0033983029425144196 2051288165961175168 2436459 122364403 18.01 16.49 15.58 17.878 17.74 17.81 18.5 17.8150883 1.08442116 -0.27024164225739117 -2.50876804291763 0.17326809923998146 0.19151013302200398 "" "" "" "" 0.87 "" "" 0 0.11697284832589475 "" 0.0008157736082232794 0 "" 0.3092611368205458 0.11351849197549828 0.9 0
290.1498107910156 37.75416564941406 2436460 0.0010830984683707356 0.00117576087359339 2051287208189487616 2436460 122364802 17.6 15.72 15.04 17.106 16.08 15.9 16.9 17.5027275 1.03979683 -0.17974418340607634 -2.286198097018656 0.15890761766975206 0.16740617532056318 "" "" "" "" "" "" "" 0 0.19203397841291825 "" 0.0005659697118505916 0 "" 0.08830813041467821 0.09879180066626926 1.0 0
290.1502380371094 37.77615737915039 2436462 0.0018681607907637954 0.002027821494266391 2051288062880970752 0 122364544 18.17 16.58 15.33 18.595 17.23 16.5 18.6 17.9680386 1.09518242 -0.6479840980992642 -2.58254253531119 0.1952105306428125 0.2180585571246855 "" "" "" "" 0.95 "" "" 0 0.25986225398415047 "" 0.0009166589186240569 0 "" 0.15194838267408514 0.12669571247153874 0.9 0
290.1505432128906 37.70826721191406 2436470 0.0006264335825107992 0.0006801247363910079 2051286898951828992 2436470 122365158 17.2 15.41 12.93 17.088 16.31 "" 18.1 17.02242 1.08525658 -0.43866880123631213 -2.307173294825191 0.12053983182763271 0.12406617337807344 "" "" "" "" 0.97 "" "" 0 0.0 5004.47 0.0009457986914926872 0 "" 0.16652430943091803 0.07870112024761312 1.0 0
290.1512451171875 37.79457092285156 2436475 0.0034175924956798553 0.0037098785396665335 2051288165961199744 2436475 122364306 18.02 16.57 16.11 17.892 17.21 17.55 18.7 17.8094654 1.10239029 -0.2967743303257453 -2.380639701755438 0.19202797787972553 0.19871508355592607 "" "" "" "" 0.93 "" "" 0 0.0 "" 0.000686079985403029 0 "" 0.16855779206438282 0.12256847147219554 1.0 0
290.1515197753906 37.702571868896484 2436476 0.0014890547608956695 0.0016167579451575875 2051286516706321408 2436476 1876768060 18.04 18.22 "" 16.826 17.29 16.71 18.95 17.84581 0.9932537 -0.27593348740462587 -2.387592467627654 0.21350607316991477 0.2076867225016732 "" "" "" "" 1.05 "" "" 0 0.22110409630189531 "" 0.0007023593823301395 0 "" 0.10242933648441321 0.14028492519175526 1.0 0
290.1520690917969 37.78428268432617 2436482 0.0024992104154080153 0.002713175257667899 2051288170262455552 2436482 122364434 17.56 16.19 15.65 17.477 17.32 17.45 18.1 17.3443069 1.04763412 -0.44534737646429756 -2.242670348088775 0.1383690588716691 0.14845212459450205 "" "" "" "" 0.9 "" "" 0 0.0 "" 0.0005034908844221308 0 "" 0.2641359308257342 0.09047242786979252 1.0 0
290.1542663574219 37.715999603271484 2436495 0.0032733152620494366 0.0035531797911971807 2051287105110262400 2436495 122365123 17.43 16.02 15.4 17.369 16.35 17.09 18.2 17.2492275 1.05095863 -0.8509079702610555 -2.4220366565201843 0.14089749065093746 0.14293457905444257 "" "" "" "" 1.0 "" "" 0 0.0 "" 0.0009738090180964418 0 "" 0.1591410193968659 0.09269854060501938 0.7 0
290.15478515625 37.763633728027344 2436502 0.0008589957724325359 0.0009326037834398448 2051288067182951936 2436502 122364689 17.44 15.68 15.18 17.293 17.29 16.9 18.3 17.1948318 1.26358223 -0.4341227990118193 -2.1894288302510407 0.12509743466897832 0.1371542500801803 "" "" "" "" "" "" "" 0 0.0 "" 0.0005731272887574352 0 "" 0.10394929786610052 0.07778773615450255 1.0 0
290.1549377441406 37.72149658203125 2436503 0.001778193167410791 0.00193033239338547 2051287100809119616 2436503 122365083 17.56 16.25 15.48 17.483 16.5 17.11 18.0 17.4127388 0.8966141 -1.2562493649226272 -2.500549787898449 0.15264561389593914 0.15668427854797579 "" "" "" "" 1.16 "" "" 0 0.0 "" 0.0006644131907613788 0 "" 0.08938253580507713 0.09820196841560933 0.0 0
290.1555480957031 37.79664993286133 2436513 0.0077472892589867115 0.008408437483012676 2051294041476472960 2436513 1876771250 18.68 18.86 "" 18.546 17.73 18.01 19.61 18.45406 1.11500168 0.0048767866947869165 -2.1278534797038042 0.2736642186925584 0.2949308423138368 "" "" "" "" 0.99 "" "" 0 0.0 "" 0.0007010625594908819 0 "" -0.0026612053768421775 0.17674411933965903 0.0 0
290.1558532714844 37.75343322753906 2436517 0.0010187503648921847 0.001106190960854292 2051287311268705408 2436517 122364813 16.87 15.38 15.29 16.717 15.95 16.2 17.2 16.6764278 1.08423233 -0.40602939700874346 -2.2939999222612437 0.1010127325318715 0.10294841664131461 "" "" "" "" 0.96 "" "" 0 0.0 5003.84326 0.0007328321747854965 0 "" 0.14468684405020893 0.062039007934386 1.0 0
290.1564636230469 37.776737213134766 2436526 0.00188936828635633 0.0020512558985501528 2051288097240418048 2436526 1876768974 17.84 18.49 "" 18.59 16.96 17.88 18.73 17.6442661 1.06897163 -0.583926622722218 -2.372173433851817 0.15441228533538257 0.17606055547875987 "" "" "" "" 0.9 "" "" 0 0.0 "" 0.0010023258331588276 0 "" 0.25113638702307245 0.10108845335386654 1.0 0
290.15679931640625 37.778141021728516 2436531 0.0015237937914207578 0.001654534018598497 2051288101542978304 2436531 122364517 17.32 15.67 15.67 17.171 16.6 17.09 17.75 17.0850258 1.19287872 -0.17451305441346077 -1.9992723365746936 0.12010601404053549 0.12754849551457798 "" "" "" "" "" "" "" 0 0.0 "" 0.0006115124859530964 0 "" 0.2184951955095645 0.07559046790435846 1.0 0
290.1569519042969 37.79274368286133 2436532 0.0017204296309500933 0.0018681049114093184 2051288170262465024 2436532 122364326 17.79 16.26 15.2 17.631 16.81 16.3 17.91 17.5540142 1.12983513 -0.4777476404748641 -2.1928392160861168 0.16497918465687583 0.17322635970069178 "" "" "" "" "" "" "" 0 0.18206724538983537 "" 0.0007676415398762134 0 "" 0.06646778585762109 0.10623504915556929 1.0 0
290.15704345703125 37.72576904296875 2436533 0.0007958175847306848 0.0008640270098112524 2051287139470004480 2436533 122365048 16.4 14.35 13.66 16.128 16.85 15.62 17.4 16.0712337 1.37877846 -0.4484868197151444 -2.3514669647415927 0.0736298389820932 0.07627246846589823 "" "" "" "" 2.02 "" "" 0 0.0 4801.64746 0.0005975925595004648 0 "" 0.21661886383440512 0.049966586013525834 1.0 0
290.15765380859375 37.7569580078125 2436540 0.0004608435556292534 0.0005003067781217396 2051287311268706432 2436540 122364768 15.27 12.95 12.15 14.889 14.74 14.97 16.63 14.87081 1.54422188 -0.3986576756748258 -2.3316958495460787 0.04025702402373623 0.0430701748239051 "" "" "" "" 1.16 "" 2.68 0 0.0 4451.57 0.0006928840077378277 0 "" 0.1304886539103235 0.026759841679575718 1.0 0
290.157958984375 37.797889709472656 2436541 0.0037840274162590504 0.004108342807739973 2051294041476473088 2436541 122364274 17.93 16.37 15.57 17.781 17.47 17.5 18.6 17.7115936 1.08566284 -0.18396822203654906 -2.335074753675655 0.17355994059215746 0.18747753400816436 "" "" "" "" 0.93 "" "" 0 0.0 "" 0.0008580938362286079 0 "" 0.24165526214683883 0.10677094259143555 1.0 0
290.1578369140625 37.730865478515625 2436542 0.0015592812560498714 0.0016930197598412633 2051287139470006272 2436542 122365020 17.42 15.98 15.5 17.315 16.32 16.9 17.7 17.227829 1.05966568 -0.050625559919180274 -2.238151160636625 0.13522448991424976 0.15802167312142124 "" "" "" "" 0.98 "" "" 0 0.0 "" 0.0006182650639413146 0 "" 0.18602052064659505 0.0948530836529124 0.9 0
290.1578674316406 37.746971130371094 2436543 0.0004705273313447833 0.0005109632620587945 2051287311268703232 2436543 122364878 14.52 12.22 11.44 14.157 12.9 13.33 15.7 14.1300144 1.51634026 -0.36161098373231815 -2.132905830363417 0.030949140582573434 0.03335750704270252 "" "" "" 13.7871447 2.72 64.84292 "" 0 0.0 4411.18 0.0006466393817903272 0 "" 0.18464818157616802 0.020364212334122413 1.0 0
290.15850830078125 37.743133544921875 2436550 0.005971414968371391 0.006487681530416012 2051287135181636352 2436550 1876768455 18.34 "" "" 16.964 17.4 16.83 18.97 18.1304455 1.09732819 -0.6320118587895001 -2.1347483096999085 0.22205382256032935 0.23795761140917848 "" "" "" "" 0.86 "" "" 0 0.0 "" 0.0010350400475569095 0 "" 0.28695722050768896 0.14020277297513425 0.0 0
290.15863037109375 37.75908279418945 2436556 0.0017472663894295692 0.0018967612413689494 2051287306967645824 2436556 122364740 18.13 16.7 15.72 17.869 17.21 17.2 18.3 17.9370022 1.08613586 -0.4059736696233649 -1.8490494108960922 0.19243300585510983 0.2096503113368432 "" "" "" "" 0.9 "" "" 0 0.0 "" 0.00046303533072169665 0 "" 0.22576259106236551 0.11993420035269022 1.0 0
290.15887451171875 37.70890808105469 2436560 0.0029518790543079376 0.003205432090908289 2051286898951831680 2436560 1876768243 18.52 19.38 "" 17.831 17.25 17.46 19.29 18.3008919 1.09218216 -0.3305035659937026 -2.2719714077669906 0.26326813741498256 0.26496109403985385 "" "" "" "" 0.88 "" "" 0 0.0 "" 0.0007876231888746799 0 "" 0.21235092642634634 0.16586297560007662 0.0 0
290.1590881347656 37.793800354003906 2436561 0.0015458926791325212 0.0016783708706498146 2051294045777728768 2436561 122364312 17.5 15.61 15.41 17.331 16.83 16.96 18.3 17.23935 1.26921082 -0.6530221867851527 -2.2694206516141833 0.131947696543666 0.13861872941972464 "" "" "" "" "" "" "" 0 0.0 "" 0.0008682173865293193 0 "" 0.09538225250749384 0.08756537853002846 0.9 0
290.1592712402344 37.795894622802734 2436565 0.0022953401785343885 0.00249149720184505 2051294045777730560 2436565 506447427 17.62 16.07 15.34 17.408 18.66 17.19 18.4 17.367815 1.087719 -0.5216018231382008 -2.2946159942127604 0.1485425145859442 0.15649110219238052 "" "" "" "" "" "" "" 0 0.0 "" 0.0007784346928539894 0 "" 0.017251119119350962 0.09356503569049915 1.0 0
290.1594543457031 37.791263580322266 2436566 0.0024392243940383196 0.0026484413538128138 2051288165961211904 2436566 122364344 18.03 16.42 16.5 17.997 17.13 17.4 18.6 17.8451939 1.10119629 -0.2402525205057145 -2.4807480718822195 0.1847633728187895 0.20181015364922306 "" "" "" "" 0.95 "" "" 0 0.0 "" 0.0008687962292025737 0 "" 0.0563799642152415 0.12059570375953292 1.0 0
290.1594543457031 37.78428649902344 2436567 0.0015424488810822368 0.0016749107744544744 2051288101542985088 2436567 122364435 16.76 15.18 14.67 16.615 16.26 16.29 17.3 16.5500717 1.09075165 -0.491029342662902 -2.4196723172041317 0.08959365576326891 0.09778733015923241 "" "" "" "" 0.87 "" "" 0 0.056860640705412246 5068.0 0.0006329067029017832 0 1.755 0.2779467834127209 0.05938039420352295 1.0 0
290.1597595214844 37.747230529785156 2436569 0.0006738367956131697 0.000731638865545392 2051287311268704512 2436569 122364877 17.26 15.2 14.57 16.955 16.13 "" 18.38 16.9757748 1.29361534 -0.09692782646004588 -2.144326648457036 0.11001495310609487 0.12041186643571763 "" "" "" "" "" "" "" 0 0.0 4774.12 0.0008850702056335968 0 "" 0.13264490961920905 0.06970036111074271 1.0 0
290.1598205566406 37.782081604003906 2436572 0.003236838150769472 0.0035151138436049223 2051288101542983936 2436572 122364460 18.18 16.57 16.48 18.059 17.79 17.78 18.8 17.9738941 1.06315422 -0.4349523409264968 -2.026562209482515 0.1969362454734216 0.20942740031309237 "" "" "" "" 0.88 "" "" 0 0.0 "" 0.0005478201391909917 0 "" 0.32796182800419427 0.1238117701900555 1.0 0
290.1601867675781 37.768821716308594 2436576 0.0016009758692234755 0.0017377403564751148 2051288101542694272 2436576 122364630 16.97 15.42 14.91 16.827 16.93 16.88 17.6 16.77108 1.06809807 -0.4662110605463489 -2.3755381890296867 0.09980487913186006 0.10807280849339743 "" "" "" "" 0.98 "" "" 0 0.0 5044.0 0.0006255282053703703 0 "" 0.1934145459252392 0.06341075515596364 1.0 0
290.1609191894531 37.70745849609375 2436582 0.001580374431796372 0.001715583959594369 2051286894660985216 2436582 122365164 17.68 16.3 15.07 17.406 16.13 16.5 17.73 17.5182858 1.024498 -0.38622341136270055 -2.9028539861161162 0.15742117027949606 0.16299902507645672 "" "" "" "" 1.02 "" "" 0 0.0 "" 0.0008044805650199241 0 "" 0.04288971687871513 0.10191350357452637 0.6 0
290.16094970703125 37.75921630859375 2436583 0.0015882247826084495 0.0017245059134438634 2051287306967645696 2436583 122364742 17.63 16.06 15.6 17.501 16.72 16.4 17.7 17.4404564 1.05483246 -0.21737539234220382 -2.2565632278314864 0.14322005093874077 0.15560652131769276 "" "" "" "" 0.96 "" "" 0 0.0 "" 0.0007656198330048212 0 "" 0.26846992468443615 0.08994897159134645 1.0 0
290.1614685058594 37.7744026184082 2436585 0.0011826889822259545 0.001283859251998365 2051288097254324096 2436585 122364565 17.69 16.19 14.72 17.579 16.79 15.19 17.67 17.5040512 1.04242134 -0.4130717515166536 -2.152935185889444 0.14825025007211937 0.16241416079284476 "" "" "" "" 0.9 "" "" 0 0.0 "" 0.0006621496448887479 0 "" 0.28238165786676944 0.09251186340318486 0.9 0
290.161376953125 37.73228073120117 2436586 0.003950845915824175 0.004288629163056612 2051287135168871936 2436586 122365010 17.92 16.48 16.68 17.847 17.41 17.55 18.77 17.7475777 1.02820015 -0.523493678259874 -2.3222107845345166 0.18731333894993432 0.19089575681225193 "" "" "" "" 0.94 "" "" 0 0.0 "" 0.0004919450264782159 0 "" 0.23072925697756635 0.12142021524465589 1.0 0
290.1614990234375 37.75302505493164 2436587 0.005476020742207766 0.005944855511188507 2051287306967621120 2436587 1876768593 18.67 19.53 "" 18.629 17.7 18.3 19.62 18.42826 1.14585686 -0.5738432677559437 -2.1845186776414325 0.2753175254587115 0.29820396150297357 "" "" "" "" 0.86 "" "" 0 0.372923272155103 "" 0.0006718506065327337 0 "" 0.17784021754481144 0.16857482130699925 0.0 0
290.1616516113281 37.748069763183594 2436589 0.002090117894113064 0.002269558608531952 2051287306967608704 2436589 122364868 18.05 16.42 16.13 17.926 17.33 17.24 18.6 17.8422 1.09562492 -0.5232080805146067 -2.656430087894093 0.18009688479154137 0.19686330430811247 "" "" "" "" 0.96 "" "" 0 0.0 "" 0.0006649790190230056 0 "" 0.008031364664708555 0.1129113610136307 0.8 0
290.1619567871094 37.776920318603516 2436590 0.0019279157277196646 0.0020936359651386738 2051288097240589184 0 122364538 18.57 16.83 16.99 17.93 17.3 17.6 18.6 18.35204 1.11494255 -0.19121305671624847 -2.1094228687408694 0.2385075470935544 0.2691603349582694 "" "" "" "" 0.94 "" "" 0 0.0 "" 0.0004835776544336786 0 "" -0.0165239614185018 0.15207740056952473 0.0 0
290.16192626953125 37.7956428527832 2436591 0.0042207203805446625 0.004583432804793119 2051294041476472704 0 1876771249 18.47 18.11 "" 18.189 17.51 17.68 19.01 18.2577686 1.0923481 0.016264597867892694 -2.5345980082422597 0.24174567453351364 0.2657139961218882 "" "" "" "" 1.05 "" "" 0 0.0 "" 0.0006295216065785683 0 "" -0.20491106979819707 0.15792155833070398 0.0 0
290.16180419921875 37.722381591796875 2436592 0.004287510644644499 0.004655173514038324 2051286933311574528 2436592 122365077 18.03 16.51 16.63 18.029 17.44 17.66 18.9 17.850647 1.04756737 -0.2571803509166909 -1.942807196157116 0.19258221768449926 0.1995853353293553 "" "" "" "" 1.0 "" "" 0 0.0 "" 0.0007074094902320344 0 "" -0.0036284845965177835 0.12532899998465638 0.9 0
290.1618347167969 37.74296951293945 2436593 0.0004898717161267996 0.0005318813491612673 2051287242549226752 2436593 122364917 15.78 13.6 12.84 15.475 14.5 "" 17.07 15.4167423 1.47056293 -0.3347490292600489 -2.1610774184405614 0.0515770184661871 0.06067213803177123 "" "" "" "" 0.97 "" 2.67 0 0.0 4406.38 0.0005087247383480283 0 0.7117 0.14865133955135967 0.03584148273176194 1.0 0
290.1625061035156 37.774696350097656 2436599 0.001368780038319528 0.0014861224917694926 2051288101542697728 2436599 122364560 17.59 16.15 14.66 17.457 16.68 15.73 18.47 17.3974533 1.04528236 -0.7488058895186429 -2.6160322182699254 0.13939869732055418 0.15170100031552375 "" "" "" "" "" "" "" 0 0.0 "" 0.0005925666355074701 0 "" 0.1955833257228706 0.08714195937805132 0.9 0
290.1626892089844 37.71536636352539 2436600 0.002233288250863552 0.002425233833491802 2051286894650659584 2436600 122365125 17.35 15.74 15.33 17.25 16.57 16.94 18.2 17.1189327 1.14786339 -0.2657074264841855 -2.4558709321038816 0.1280612660313979 0.13276918457158796 "" "" "" "" 0.88 "" "" 0 0.0 "" 0.0007877792759853455 0 "" 0.23230920315050016 0.08402670311244333 1.0 0
290.1628112792969 37.790523529052734 2436602 0.0020070080645382404 0.002178613794967532 2051293977058252544 2436602 1876771169 17.51 15.96 15.76 17.363 17.08 16.95 18.1 17.3204365 1.06629562 -0.6622574250821356 -2.3287210342696305 0.1417026170122603 0.1544652911160529 "" "" "" "" "" "" "" 0 0.17606393085679786 "" 0.0006377792759777722 0 "" 0.10328888933856581 0.09216547466671474 0.9 0
290.1628723144531 37.78386306762695 2436603 0.0022585815750062466 0.002452236833050847 2051288097241733504 2436603 122364442 17.57 16.25 15.63 17.428 16.82 16.9 18.3 17.3825359 1.02222061 -0.2531386768876106 -2.1957699778683635 0.1399743248928811 0.14802204106504022 "" "" "" "" 1.01 "" "" 0 0.0 "" 0.0008164937756885702 0 "" 0.0898049762917778 0.0915982909653679 1.0 0
290.1631164550781 37.77019500732422 2436604 0.0025666463188827038 0.0027866854798048735 2051287341326366976 2436604 1876768637 17.69 16.13 15.59 17.32 16.98 17.22 18.0 17.5149612 1.10228348 -0.4851946222028589 -1.8230655777160267 0.1488684991316083 0.16246172593013206 "" "" "" "" "" "" "" 0 0.0 "" 0.0004909408737905294 0 "" 0.10827164101928262 0.09294682027889044 1.0 0
290.1634521484375 37.74370574951172 2436608 0.0005647512734867632 0.0006131951231509447 2051287242549228032 2436608 122364910 14.84 12.6 11.83 14.52 13.53 13.22 16.21 14.4600458 1.50126457 -0.4499501220849518 -2.2909459532640466 0.034845475485672225 0.0413765730443115 "" "" "" "" 2.66 "" "" 0 0.0 4404.5 0.0005792607759017241 0 0.64 0.1825696820101405 0.024551191605278758 1.0 0
290.1635437011719 37.747623443603516 2436609 0.0014056051149964333 0.0015260184882208705 2051287242549229184 2436609 122364871 17.6 15.97 15.32 18.23 16.63 16.78 18.2 17.378336 1.13367271 -0.3781704475243587 -2.0329712756276357 0.1397938233537367 0.1757666142624029 "" "" "" "" 0.89 "" "" 0 0.0 "" 0.0006743696156544012 0 "" 0.2175543163858696 0.09286125714016753 1.0 0
290.1643371582031 37.781761169433594 2436614 0.004947959911078215 0.00537165766581893 2051288101542986112 2436614 1876768999 18.8 19.8 "" 18.69 18.19 18.5 19.74 18.5762863 1.19226074 -0.4975074344746653 -2.079124071219134 0.2906562482666587 0.31102831159944716 "" "" "" "" 0.89 "" "" 0 0.0 "" 0.0006364577612946691 0 "" 0.04111009077555528 0.1819727774735897 0.0 0
290.1644287109375 37.797325134277344 2436617 0.00304966839030385 0.0033109039068222046 2051294041476471040 2436617 122364280 17.9 16.44 15.92 17.789 17.37 17.47 18.5 17.6949463 1.07099152 -0.24444353272482303 -2.1004398816530445 0.18274354801901602 0.1937232372742191 "" "" "" "" 1.07 "" "" 0 0.34458026716939677 "" 0.000789145023416426 0 "" 0.15085266356643584 0.11410433707461351 0.9 0
290.1647033691406 37.75728225708008 2436619 0.0021875305101275444 0.0023747864179313183 2051287306967644416 2436619 122364762 17.34 15.46 14.62 17.106 16.7 17.2 18.2 17.0475349 1.33655167 -0.46358847067472597 -2.437767061427704 0.11495184423348957 0.12499575158796063 "" "" "" "" "" "" "" 0 0.0 4953.0 0.0009101039311107822 0 "" 0.2339088211726718 0.07385364483109867 1.0 0
290.1647644042969 37.79375457763672 2436621 0.0015424713492393494 0.0016742382431402802 2051293977058257152 2436621 122364314 17.43 15.82 15.26 17.226 16.48 16.9 18.34 17.22035 1.06576157 -0.347973542593216 -2.1570884818435934 0.13750884385131104 0.1534991569190572 "" "" "" "" 1.08 "" "" 0 0.20854118867700533 "" 0.0006935500066841598 0 "" 0.10983293953770192 0.09267279073696116 1.0 0
290.16485595703125 37.73795700073242 2436622 0.0017247749492526054 0.0018727157730609179 2051287139470010496 2436622 122364962 17.43 15.94 15.55 17.316 16.56 17.0 18.1 17.2604961 1.04328728 -0.2785012307144613 -2.352606483893465 0.1452659027407905 0.146463912880267 "" "" "" "" 0.99 "" "" 0 0.0 "" 0.0008810961078395615 0 "" 0.11890697833925261 0.09232812045396221 1.0 0
290.1649475097656 37.7872314453125 2436623 0.0026286179199814796 0.0028542829677462578 2051293972755905408 2436623 122364399 18.1 16.5 16.8 17.905 17.44 17.71 19.01 17.9061947 1.045042 -0.28409640809632153 -2.0559660184199835 0.19109415533478707 0.20470241288719818 "" "" "" "" 1.1 "" "" 0 0.0 "" 0.0006224802522002416 0 "" 0.11483565103909113 0.12464745301932767 1.0 0
290.1653137207031 37.7598762512207 2436627 0.0023661386221647263 0.0025689529720693827 2051287311268710656 2436627 122364736 17.93 16.24 16.64 17.777 17.07 16.6 18.23 17.7447739 1.07258034 -0.7534364050851953 -2.3883847607025652 0.17051620246010124 0.1854716668127839 "" "" "" "" 0.97 "" "" 0 0.0 "" 0.0006018912025864759 0 "" 0.17146085558001434 0.10614591878042719 1.0 0
290.1654968261719 37.785457611083984 2436629 0.0017654253169894218 0.0019166108686476946 2051288101537870720 2436629 122364424 17.65 16.3 15.62 17.442 16.74 16.9 17.76 17.4540386 1.05412865 -0.4116444540073022 -2.2249275968738136 0.14497323496876335 0.15683803113128914 "" "" "" "" 0.92 "" "" 0 0.0 "" 0.0005841009118801967 0 "" 0.2525292070040509 0.09514395411888331 1.0 0
290.16583251953125 37.71101760864258 2436632 0.003643188625574112 0.003957211039960384 2051286894650666496 2436632 1876768229 18.37 19.08 "" 17.937 17.73 17.9 19.28 18.135397 1.09955215 -0.3768992298575811 -2.641175918954197 0.2439091747129264 0.24418456347656017 "" "" "" "" 0.87 "" "" 0 0.0 "" 0.0006981524977712756 0 "" 0.23755814720185467 0.15533140580479027 0.0 0
290.1658935546875 37.70909118652344 2436636 0.004543713293969631 0.0049350629560649395 2051286894649767424 2436636 1876768224 18.8 19.81 "" 18.251 17.79 18.2 19.77 18.561161 1.14134407 -0.2622875744976667 -3.1376779502616117 0.3079961734911745 0.31324825885734087 "" "" "" "" 0.93 "" "" 0 0.0 "" 0.0009167208941185591 0 "" -0.06396844652310452 0.19683528740503684 0.0 0
290.16632080078125 37.76486587524414 2436642 0.0038275180850178003 0.004154399037361145 2051287341327393024 2436642 122364674 17.9 16.36 16.66 17.832 17.4 17.89 18.3 17.7004623 1.126997 -0.6144971288379173 -2.1450692630553823 0.19972753916938082 0.20422435906190417 "" "" "" "" 0.93 "" "" 0 0.3602027749638803 "" 0.000467647279651881 0 "" 0.01027214534940489 0.11654924001217729 1.0 0
290.1667175292969 37.79410934448242 2436644 0.0026993537321686745 0.0029295627027750015 2051293977058258816 2436644 1876771204 18.63 16.95 16.48 18.449 17.63 18.31 19.1 18.4057865 1.13917923 -0.42352551857406395 -2.361231694345311 0.2642588014970318 0.28636724035854305 "" "" "" "" 1.01 "" "" 0 0.3287647623104517 "" 0.0007375432455526389 0 "" -0.053607294384073495 0.17939833575510805 0.0 0
